,Date,Closing_P,Highest_P,Lowest_P,Opening_P,Volume,lag1,lag2,lag7,Return_1d,Return_7d,EMA_9,EMA_20,RSI_14,MACD,Signal,BB_Middle,BB_Upper,BB_Lower,volume_ratio,volume_ratio_7d,uptrend,BB_position,MACD_signal,RSI_zone,NextDay_Closing_P
1286,2023-10-09,27583.677734375,27989.470703125,27302.5625,27934.47265625,12007668568,27935.08984375,27968.83984375,27530.78515625,-1.2579594744121514,0.19212157526495854,27609.623685945404,27268.769918296395,64.90207295260431,338.1537414085833,261.4773875612459,27123.9541015625,28391.551123902915,25856.357079222085,1.516718165709542,1.1297780147144767,1,0.6813366648509848,1,1.0,27391.01953125
1287,2023-10-10,27391.01953125,27715.84765625,27301.654296875,27589.201171875,9973350678,27583.677734375,27935.08984375,27429.978515625,-0.6984500217130485,-0.1420306776864888,27565.902855006323,27280.412738577692,63.26721910504277,304.23246605790337,270.0284032605774,27136.9046875,28410.128133422455,25863.681241577542,0.8305817754312954,0.9568213460869034,1,0.5997919275535701,1,1.0,26873.3203125
1288,2023-10-11,26873.3203125,27474.115234375,26561.099609375,27392.076171875,13648094333,27391.01953125,27583.677734375,27799.39453125,-1.8900326735168282,-3.331274779056703,27427.386346505056,27241.642031332198,55.41640537907664,232.89098824972825,262.6009202584076,27152.1890625,28403.794283857707,25900.583841142296,1.368456276495525,1.2659113991141626,1,0.38859556302525944,0,1.0,26756.798828125
1289,2023-10-12,26756.798828125,26921.439453125,26558.3203125,26873.29296875,9392909295,26873.3203125,27391.01953125,27415.912109375,-0.43359541366684295,-2.404126766311787,27293.268842829046,27195.466488169608,46.88787573084445,165.04747852680157,243.09023191208638,27161.0505859375,28398.009307876193,25924.09186399881,0.6882213051743566,0.9008832634388391,1,0.33659448345256227,0,1.0,26862.375
1290,2023-10-13,26862.375,27092.697265625,26686.322265625,26752.87890625,15165312851,26756.798828125,26873.3203125,27946.59765625,0.39457699163931714,-3.879623092536,27207.090074263244,27163.743489296317,49.419359049610385,118.43487945155721,218.1591614199806,27175.1998046875,28390.42709264283,25959.972516732174,1.6145490576676542,1.4219273061451572,1,0.3712895901087595,0,1.0,26861.70703125
1291,2023-10-14,26861.70703125,26969.0,26814.5859375,26866.203125,5388116782,26862.375,26756.798828125,27968.83984375,-0.0024866332556272575,-3.958450971456373,27138.0134656606,27134.978112339526,48.733712962518794,80.51206637890937,190.62974241176636,27205.44384765625,28352.638688489067,26058.249006823433,0.3552921614567752,0.5132075497483375,1,0.3501837681920227,0,1.0,27159.65234375
1292,2023-10-15,27159.65234375,27289.169921875,26817.89453125,26858.01171875,7098201980,26861.70703125,26862.375,27935.08984375,1.1091823470242623,-2.775854684331691,27142.341241278486,27137.328039140524,38.14530485091233,73.65066150570783,167.23392623055466,27248.50244140625,28314.108219671867,26182.896663140633,1.3173808711260409,0.6837060033755173,1,0.4583100526158639,0,1.0,28519.466796875
1293,2023-10-16,28519.466796875,29448.138671875,27130.47265625,27162.62890625,27833876539,27159.65234375,26861.70703125,27583.677734375,5.006744695824206,3.3925463874377115,27417.766352397794,27268.960301781903,61.279424367326804,175.91082019900568,168.96930502424487,27363.61328125,28457.188599636233,26270.037962863767,3.9212573293103166,2.2015529782937824,1,1.0284745806675073,1,1.0,28415.748046875
1294,2023-10-17,28415.748046875,28618.751953125,28110.185546875,28522.09765625,14872527508,28519.466796875,27159.65234375,27391.01953125,-0.36367703063566736,3.74111125895078,27617.362691293234,27378.178182266958,61.23873374359029,245.75063603906165,184.32557122720826,27466.76484375,28547.97557900667,26385.55410849333,0.5343318774573516,1.1146548545855959,1,0.9388520998636402,1,1.0,28328.341796875
1295,2023-10-18,28328.341796875,28889.009765625,28174.251953125,28413.53125,12724128586,28415.748046875,28519.466796875,26873.3203125,-0.30759792019486865,5.414371828471842,27759.55851240959,27468.669955086767,56.44494874664034,290.69528507569703,205.59951399690607,27532.10458984375,28657.08779577491,26407.121383912592,0.8555458094903932,0.9631665776671178,1,0.8538884859939733,1,1.0,28719.806640625
1296,2023-10-19,28719.806640625,28892.474609375,28177.98828125,28332.416015625,14448058195,28328.341796875,28415.748046875,26756.798828125,1.3818840741083749,7.3364823090743325,27951.608138052674,27587.82582989993,65.85643573763016,353.82352715482557,235.24431662849,27622.50888671875,28825.473690980478,26419.544082457025,1.1354850823259355,1.0369750507457474,1,0.9560805727727308,1,1.0,29682.94921875
1297,2023-10-20,29682.94921875,30104.0859375,28601.669921875,28732.8125,21536125230,28719.806640625,28328.341796875,26862.375,3.3535830870205396,10.500092485307055,28297.876354192136,27787.36139074279,69.10589897951377,476.0826857036591,283.41199044352385,27758.260546875,29232.40206630139,26284.11902744861,1.4905895961474565,1.450927576141729,1,1.1528167908274924,1,1.0,29918.412109375
1298,2023-10-21,29918.412109375,30287.482421875,29481.751953125,29683.380859375,11541146996,29682.94921875,28719.806640625,26861.70703125,0.7932597562652743,11.3794148471984,28621.98350522871,27990.318602041094,70.4905803530556,585.2276965173769,343.77513165829447,27854.99365234375,29617.19659168669,26092.79071300081,0.5358970972142698,0.7340758285215673,1,1.0854656154984685,1,2.0,29993.896484375
1299,2023-10-22,29993.896484375,30199.43359375,29720.3125,29918.654296875,10446520040,29918.412109375,29682.94921875,27159.65234375,0.2523007395046406,10.43549492001219,28896.366101057967,28181.13554321575,71.45048482443556,670.0924534623991,409.03859601911546,27978.14921875,29973.770979266967,25982.527458233035,0.9051544048109444,0.6448333649160235,1,1.0050424147266313,1,2.0,33086.234375
1300,2023-10-23,33086.234375,34370.4375,30097.828125,30140.685546875,38363572311,29993.896484375,29918.412109375,28519.466796875,10.309890521346299,16.012808411359924,29734.339755846373,28648.28781290949,86.48958444773884,975.6277790565,522.3564326265926,28260.96201171875,31273.542155361407,25248.381868076096,3.672378185664209,2.166872440406337,1,1.3008537753699028,1,2.0,33901.52734375
1301,2023-10-24,33901.52734375,35150.43359375,32880.76171875,33077.3046875,44934999645,33086.234375,29993.896484375,28415.748046875,2.464145540134477,19.305419261972578,30567.777273427102,29148.596339656204,89.88042739096166,1268.9266581082156,671.6704777229172,28566.06865234375,32482.307914743025,24649.829389944476,1.1712934155538943,2.042572256396736,1,1.1811967213843688,1,2.0,34502.8203125
1302,2023-10-25,34502.8203125,35133.7578125,33709.109375,33916.04296875,25254318008,33901.52734375,33086.234375,28328.341796875,1.7736456610143003,21.79611697676611,31354.785881241685,29658.522432307993,96.26110073429341,1532.2249151788383,843.7813652141016,28920.4140625,33605.47125181013,24235.356873189874,0.5620188763217248,1.061585357255782,1,1.0957671405524512,1,2.0,34156.6484375
1303,2023-10-26,34156.6484375,34832.91015625,33762.32421875,34504.2890625,19427195376,34502.8203125,33901.52734375,28719.806640625,-1.0033147199696724,18.930635101088832,31915.15839249335,30086.915385183423,93.65291585697204,1693.436620403074,1013.7124162518961,29230.9166015625,34438.258778877745,24023.574424247257,0.7692623245595427,0.7929288219617632,1,0.9729602615126268,1,2.0,33909.80078125
1304,2023-10-27,33909.80078125,34238.2109375,33416.88671875,34156.5,16418032871,34156.6484375,34502.8203125,29682.94921875,-0.7226928505637331,14.239998631369154,32314.086870244682,30450.999708618336,90.89233056734807,1780.752113508639,1167.1203557032447,29527.9646484375,35097.37977792336,23958.549518951644,0.8451056651894558,0.690721445503243,1,0.8933838680487273,1,2.0,34089.57421875
1305,2023-10-28,34089.57421875,34399.390625,33874.8046875,33907.72265625,10160330825,33909.80078125,34156.6484375,29918.412109375,0.5301518539129857,13.941789738459942,32669.18433994575,30797.53061434516,91.08537287238389,1843.2091174972302,1302.338108062042,29835.6888671875,35706.481444076206,23964.89629029879,0.6188518993007198,0.4310313572571358,1,0.8622922540568531,1,2.0,34538.48046875
1306,2023-10-29,34538.48046875,34743.26171875,33947.56640625,34089.37109375,11160323986,34089.57421875,33909.80078125,29993.896484375,1.3168432293093613,15.151695901672714,33043.043565706605,31153.81155285991,91.23578561879656,1906.947620707695,1423.2600105911727,30183.42900390625,36310.860107871704,24055.997899940798,1.0984213189731447,0.47141471347744573,1,0.8553733523029999,1,2.0,34502.36328125
1307,2023-10-30,34502.36328125,34843.93359375,34110.97265625,34531.7421875,17184860315,34538.48046875,34089.57421875,33086.234375,-0.10457086417764438,4.280115078070135,33334.90750881528,31472.721241278014,89.24023958858278,1932.2724544685152,1525.0624993666413,30538.99619140625,36807.84631375524,24270.146069057264,1.5398173329517533,0.8322538495632805,1,0.8161159552781463,1,2.0,34667.78125
1308,2023-10-31,34667.78125,34719.25390625,34083.30859375,34500.078125,15758270810,34502.36328125,34538.48046875,33901.52734375,0.4794395311462418,2.2602341731699616,33601.48225705222,31777.01267068011,90.6762282322701,1943.289384928201,1608.7078764789535,30928.71923828125,37207.16681984849,24650.27165671401,0.9169856793217699,0.9561781336843667,1,0.7977696288088939,1,2.0,35437.25390625
1309,2023-11-01,35437.25390625,35527.9296875,34170.69140625,34657.2734375,22446272005,34667.78125,34502.36328125,34502.8203125,2.2195613001625203,2.708281773161203,33968.63658689178,32125.607074067717,92.48090394045377,1991.157569292027,1685.1978150415684,31362.7419921875,37626.99721467586,25098.486769699142,1.4244121246320935,1.3959708988928112,1,0.8252191816383222,1,2.0,34938.2421875
1310,2023-11-02,34938.2421875,35919.84375,34401.57421875,35441.578125,20998158544,35437.25390625,34667.78125,34156.6484375,-1.4081557224217889,2.2882624196286727,34162.557707013424,32393.477084870792,86.68809371977314,1966.1626755538018,1741.3907871440153,31766.5353515625,37847.81224535356,25685.25845777144,0.9354853464897233,1.2879342888899765,1,0.7607763872070838,1,2.0,34732.32421875
1311,2023-11-03,34732.32421875,34942.47265625,34133.44140625,34942.47265625,17158456701,34938.2421875,35437.25390625,33909.80078125,-0.5893770145759425,2.4256215564522066,34276.511009360736,32616.224430954528,82.71376668917367,1907.7468647126952,1774.6620026577514,32160.0662109375,37914.79686241355,26405.335559461455,0.817141020487382,1.0456400762343916,1,0.7234907386284651,1,2.0,35082.1953125
1312,2023-11-04,35082.1953125,35256.03125,34616.69140625,34736.32421875,9561294264,34732.32421875,34938.2421875,34089.57421875,1.0073356782761111,2.9118025569355277,34437.64786998859,32851.078800625524,82.96628304506226,1868.1487313361904,1793.3593483934392,32556.193359375,37940.41511178574,27171.971606964256,0.5572350958255333,0.5857219228892054,1,0.7345744723454234,1,2.0,35049.35546875
1313,2023-11-05,35049.35546875,35340.33984375,34594.2421875,35090.01171875,12412743996,35082.1953125,34732.32421875,34538.48046875,-0.0936082917772807,1.4791472961939833,34559.98938974088,33060.438483304046,82.45142369550265,1813.2154058977758,1797.3305598943064,32882.68779296875,38022.63417986417,27742.74140607332,1.2982284252808978,0.7521569024722458,1,0.7107675365355259,1,2.0,35037.37109375
1314,2023-11-06,35037.37109375,35286.02734375,34765.36328125,35044.7890625,12693436420,35049.35546875,35082.1953125,34502.36328125,-0.03419285416157436,1.550641062291369,34655.4657305427,33248.71777953699,70.71746345655642,1748.5570337634235,1787.57585466813,33213.7689453125,37981.80499534497,28445.732895280024,1.0226132452333225,0.800280546983524,1,0.6912320009016166,0,2.0,35443.5625
1315,2023-11-07,35443.5625,35892.41796875,34545.81640625,35047.79296875,18834737789,35037.37109375,35049.35546875,34667.78125,1.1593090279608864,2.237758581680227,34813.08508443416,33457.75061005728,67.93140695505713,1710.3749223759623,1772.1356682096964,33569.52998046875,37838.40286313117,29300.657097806336,1.4838170819781835,1.1554537426257239,1,0.7194996865732917,0,1.0,35655.27734375
1316,2023-11-08,35655.27734375,35994.41796875,35147.80078125,35419.4765625,17295394918,35443.5625,35037.37109375,35437.25390625,0.5973294692089626,0.61523795855285,34981.52353629733,33667.038870408964,64.73640413138186,1677.857644039621,1753.2800633756815,33916.303515625,37615.12402225548,30217.483008994517,0.9182710750611555,1.1111801039131295,1,0.7350713997891667,0,1.0,36693.125
1317,2023-11-09,36693.125,37926.2578125,35592.1015625,35633.6328125,37762672382,35655.27734375,35443.5625,34938.2421875,2.9107827327892632,5.022813692464045,35323.84382903787,33955.23754941764,77.55893013267237,1716.051525111834,1745.8343557229118,34266.8123046875,37585.60625637339,30948.018353001604,2.1833946296709823,2.102619817031637,1,0.8655413277585339,0,2.0,37313.96875
1318,2023-11-10,37313.96875,37493.80078125,36362.75390625,36702.25,22711265155,36693.125,35655.27734375,34732.32421875,1.6919893031732691,7.432973719208569,35721.8688132303,34275.11671137786,84.2064854655202,1775.945360423546,1751.8565566630386,34636.59013671875,37537.052291823566,31736.127981613925,0.6014210256429198,1.2110686758279658,1,0.961543448958481,1,2.0,37138.05078125
1319,2023-11-11,37138.05078125,37407.09375,36773.66796875,37310.0703125,13924272142,37313.96875,36693.125,35082.1953125,-0.47145338500075296,5.8601106642191425,36005.10520683424,34547.77709898473,80.65610450910793,1788.5986941672163,1759.204984163874,34993.7978515625,37151.32993894599,32836.26576417901,0.613099800780341,0.7186216531044024,1,0.9969226048192642,1,2.0,37054.51953125
1320,2023-11-12,37054.51953125,37227.69140625,36779.1171875,37133.9921875,11545715999,37138.05078125,37313.96875,35049.35546875,-0.2249209321512735,5.7209727131439125,36214.988071717395,34786.51447348618,77.30859570426776,1771.465922095529,1761.6571717502054,35192.212109375,37340.964424624464,33043.45979412554,0.8291791399404265,0.5996995945494232,1,0.9333462281013972,1,2.0,36502.35546875
1321,2023-11-13,36502.35546875,37405.1171875,36399.60546875,37070.3046875,19057712790,37054.51953125,37138.05078125,35037.37109375,-1.4901395821212304,4.181205179692626,36272.46155112392,34949.92790160655,69.52077827206887,1693.8078885966825,1748.087315119501,35322.253515625,37456.87003705826,33187.636994191744,1.6506306574361114,0.9452442098567747,1,0.7764201300973338,0,1.0,35537.640625
1322,2023-11-14,35537.640625,36753.3515625,34948.5,36491.7890625,23857403554,36502.35546875,37054.51953125,35443.5625,-2.6428838121854925,0.2654307816828405,36125.49736589914,35005.90054192973,57.34427501157623,1536.7047364839527,1705.8107993923911,35373.99453125,37474.88004495371,33273.10901754629,1.2518503042253057,1.142639446153512,1,0.53894693277729,0,1.0,37880.58203125
1323,2023-11-15,37880.58203125,37964.89453125,35383.78125,35548.11328125,27365821679,35537.640625,36502.35546875,35655.27734375,6.592844558740318,6.241164992340398,36476.51429896931,35279.6797313888,66.2986503346282,1583.0072253673206,1681.2500845873772,35560.1912109375,37857.68801974038,33262.69440213461,1.1470578354035417,1.2261860706092829,1,1.0049823815689103,0,1.0,36154.76953125
1324,2023-11-16,36154.76953125,37934.625,35545.47265625,37879.98046875,26007385366,37880.58203125,35537.640625,36693.125,-4.5559292055657234,-1.4671834812379658,36412.16534542545,35363.02161708987,56.97366706271242,1463.5724833201893,1637.7145643339397,35672.4396484375,37846.4766698547,33498.4026270203,0.9503601123717605,1.2601386516065156,1,0.6109295467512504,0,1.0,36596.68359375
1325,2023-11-17,36596.68359375,36704.484375,35901.234375,36164.82421875,22445028430,36154.76953125,37880.58203125,37313.96875,1.2222842746045792,-1.9222966097649397,36449.06899509036,35480.513233914644,60.40577816808978,1388.571770367933,1587.8860055407386,35797.7951171875,37874.48578623795,33721.104448137055,0.8630251797377085,1.0895392509880948,1,0.6923465272099921,0,1.0,36585.703125
1326,2023-11-18,36585.703125,36839.28125,36233.3125,36625.37109375,11886022717,36596.68359375,36154.76953125,37138.05078125,-0.030003999465888498,-1.4872823011186864,36476.39582107229,35585.76941401801,58.72165165238656,1313.110413478069,1532.9308871282049,35900.15625,37916.42843586903,33883.88406413097,0.5295614908249863,0.5852502798393832,1,0.6700035540351722,0,1.0,37386.546875
1327,2023-11-19,37386.546875,37509.35546875,36414.59765625,36585.765625,12915986553,36585.703125,36596.68359375,37054.51953125,2.1889527372586093,0.8960508676140844,36658.42603185784,35757.272029349624,62.448552435840085,1302.9090180403946,1486.926513310643,36044.3654296875,38052.24650249958,34036.48435687542,1.086653362569036,0.6298929071209117,1,0.8342283224555583,0,1.0,37476.95703125
1328,2023-11-20,37476.95703125,37756.8203125,36882.53125,37374.07421875,20888209068,37386.546875,36585.703125,36502.35546875,0.24182537251242753,2.66996896497369,36822.13223173627,35921.051553340134,62.886278439056284,1287.2807119363424,1446.9973530357831,36184.82421875,38180.22929181946,34189.41914568054,1.617236823705758,1.0058583640231968,1,0.8237770691121777,0,1.0,35813.8125
1329,2023-11-21,35813.8125,37631.140625,35813.8125,37469.16015625,25172163756,37476.95703125,37386.546875,35537.640625,-4.437779006078834,0.7771249586156159,36620.46828538902,35910.83831016489,51.72646439094335,1127.6939486846022,1383.136672165547,36203.6521484375,38176.333742044524,34230.97055483047,1.205089611754359,1.2012844587943692,1,0.4011904278671046,0,1.0,37432.33984375
1330,2023-11-22,37432.33984375,37856.98046875,35670.97265625,35756.5546875,24397247860,35813.8125,37476.95703125,37880.58203125,4.5192824521265385,-1.1833033270983506,36782.842597061215,36055.743218125375,57.325317469927626,1118.9236636020796,1330.2940704528537,36328.35703125,38279.43663030427,34377.27743219573,0.9692153641017335,1.188353672828482,1,0.7829158823235924,0,1.0,37289.62109375
1331,2023-11-23,37289.62109375,37643.91796875,36923.86328125,37420.43359375,14214948217,37432.33984375,35813.8125,36154.76953125,-0.3812712499291715,3.138870962845175,36884.19829639897,36173.25539675629,52.65475971506486,1087.9161192941028,1281.8184802211035,36456.221875,38299.08004429774,34613.363705702264,0.5826455630803269,0.7542824003406763,1,0.7261159411599163,0,1.0,37720.28125
1332,2023-11-24,37720.28125,38415.33984375,37261.60546875,37296.31640625,22922957823,37289.62109375,37432.33984375,36596.68359375,1.1549062275727495,3.070217150610577,37051.41488711918,36320.59119230331,51.83947008774337,1085.5792110693947,1242.5706263907618,36588.126171875,38394.169934303805,34782.0824094462,1.6125952393963616,1.2119614126978298,1,0.8134351175971652,0,1.0,37796.79296875
1333,2023-11-25,37796.79296875,37892.4296875,37617.41796875,37721.4140625,9099571165,37720.28125,37289.62109375,36585.703125,0.20283973558654633,3.3102817229236914,37200.49050344535,36461.181837679185,53.00936368620016,1077.4805259381392,1209.5526063002374,36725.498046875,38455.06515726264,34995.93093648736,0.3969632206830589,0.4914471507527887,1,0.8097003046140537,0,1.0,37479.12109375
1334,2023-11-26,37479.12109375,37820.30078125,37162.75,37796.828125,13744796068,37796.79296875,37720.28125,37386.546875,-0.8404730932136117,0.24761371800268162,37256.21662150628,36558.128433495454,51.89910085441892,1033.5150757533847,1174.3451001908668,36847.585546875,38412.27682519417,35282.894268555836,1.5104883316773312,0.7376084843162872,1,0.7018083553048916,0,1.0,37254.16796875
1335,2023-11-27,37254.16796875,37559.35546875,36750.12890625,37454.19140625,19002925720,37479.12109375,37796.79296875,37476.95703125,-0.6002091789647501,-0.5944694557624475,37255.80689095503,36624.41791304351,53.463997563769276,969.3462820103014,1133.3453365547537,36938.1158203125,38364.14034395018,35512.09129667482,1.3825542136810407,1.034739084112533,1,0.6108158181008254,0,1.0,37831.0859375
1336,2023-11-28,37831.0859375,38368.48046875,36891.08984375,37247.9921875,21696137014,37254.16796875,37479.12109375,35813.8125,1.548599794884531,5.632668785262673,37370.86270026402,36739.33867727746,60.958732799111246,954.0468510063438,1097.4856394450717,37046.90625,38390.45670316778,35703.35579683222,1.1417261391052789,1.2142203277540407,1,0.7918311276108339,0,1.0,37858.4921875
1337,2023-11-29,37858.4921875,38366.11328125,37612.6328125,37826.10546875,20728546658,37831.0859375,37254.16796875,37432.33984375,0.07244373065387055,1.1384603407877947,37468.388597711215,36845.924725870085,49.86445408433041,933.3740420886388,1064.663319973785,37105.174609375,38484.721725984826,35725.62749276517,0.9554026435500643,1.1951236869766726,1,0.7730307537361409,0,1.0,37712.74609375
1338,2023-11-30,37712.74609375,38141.75390625,37531.140625,37861.1171875,18115982627,37858.4921875,37831.0859375,37289.62109375,-0.38497596002547985,1.134699113558213,37517.26009691897,36928.47914185865,61.85962395748589,894.9141866877253,1030.713493316573,37125.1134765625,38528.684907626295,35721.54204549871,0.873962990550922,1.0119778974492835,1,0.7093347741988877,0,1.0,38688.75
1339,2023-12-01,38688.75,38954.109375,37629.359375,37718.0078125,23512784002,37712.74609375,37858.4921875,37720.28125,2.5879947957747618,2.567501402180028,37751.55807753518,37096.123985491155,64.72768431432831,932.4412305424194,1011.0590407617423,37202.6484375,38770.893787544104,35634.403087455896,1.297902768296798,1.3072956025521383,1,0.9738102881855208,0,1.0,39476.33203125
1340,2023-12-02,39476.33203125,39678.9375,38652.59375,38689.27734375,15534035612,38688.75,37712.74609375,37796.79296875,2.0356874575942596,4.44360203758194,38096.51286827814,37322.81046603962,68.34365451706924,1014.043706362565,1011.6559738819069,37323.7390625,39189.58472332283,35457.89340167717,0.6606633910590373,0.8216879783774904,1,1.0768411112312255,1,1.0,39978.390625
1341,2023-12-03,39978.390625,40135.60546875,39298.1640625,39472.20703125,15769696322,39476.33203125,38688.75,37479.12109375,1.2717964611113297,6.668431538184549,38472.88841962252,37575.722862131086,67.09588984622995,1106.4714745964375,1030.619074024813,37497.5408203125,39664.51387444664,35330.567766178356,1.0151706044640423,0.8215822086937531,1,1.0724228549945622,1,1.0,41980.09765625
1342,2023-12-04,41980.09765625,42371.75,39978.62890625,39978.62890625,39856129827,39978.390625,39476.33203125,37254.16796875,5.006972516793251,12.685640144920862,39174.33026694802,37995.18712823765,73.72169169151043,1325.9573641717361,1089.6867320541976,37819.663671875,40591.01190596155,35048.31543778845,2.5273872757712827,1.7974805452096543,1,1.2506155186856722,1,2.0,44080.6484375
1343,2023-12-05,44080.6484375,44408.6640625,41421.1484375,41986.265625,36312154535,41980.09765625,39978.390625,37831.0859375,5.003682455553493,16.519648709859357,40155.59390105842,38574.754871976926,91.62968540750987,1650.3739227230762,1201.8241701879733,38129.6669921875,42070.170311121394,34189.163673253606,0.9110807971726552,1.4967089746460616,1,1.2551042295432633,1,2.0,43746.4453125
1344,2023-12-06,43746.4453125,44265.76953125,43478.08203125,44080.0234375,29909761586,44080.6484375,41980.09765625,37858.4921875,-0.7581629055975703,15.552529392451774,40873.764183346735,39067.29681869341,86.52013225240744,1859.078681727995,1333.2750724959778,38509.25078125,43063.53718536706,33954.964377132936,0.8236845752892751,1.1695865831475338,1,1.07497421841055,1,2.0,43292.6640625
1345,2023-12-07,43292.6640625,44042.58984375,42880.6484375,43769.1328125,27635760671,43746.4453125,44080.6484375,37712.74609375,-1.0372985662227885,14.795841052992786,41357.54415917739,39469.71274667499,83.51500628305912,1965.2086503873652,1459.6617880742554,38844.0498046875,43775.2301638988,33912.8694454762,0.9239712791269991,1.026096609157207,1,0.9510699197508179,1,2.0,44166.6015625
1346,2023-12-08,44166.6015625,44705.515625,43125.296875,43293.13671875,24421116687,43292.6640625,43746.4453125,38688.75,2.018673414826888,14.158771122096226,41919.35563984192,39917.03549103928,84.29247196353347,2095.679182523483,1586.865266964101,39223.0947265625,44571.17830215126,33875.01115097374,0.8836781074250171,0.9023914184379427,1,0.962175540646191,1,2.0,43725.984375
1347,2023-12-09,43725.984375,44361.2578125,43627.59765625,44180.01953125,17368210171,44166.6015625,43292.6640625,39476.33203125,-0.9976252913108663,10.765063837202305,42280.68138687353,40279.792527606965,80.36519705220891,2138.8683516327073,1697.2658838978225,39540.0666015625,45173.67204630954,33906.461156815465,0.7111963958734759,0.6356233204933512,1,0.8715132178222196,1,2.0,43779.69921875
1348,2023-12-10,43779.69921875,44034.625,43593.28515625,43728.3828125,13000481418,43725.984375,44166.6015625,39978.390625,0.12284421841561866,9.508408253365008,42580.48495324883,40613.116974382494,83.16380115059278,2152.6163964290245,1788.3359864040633,39855.2037109375,45703.910443993445,34006.49697788156,0.7485216547936027,0.4827672401756887,1,0.8355011361427891,1,2.0,41243.83203125
1349,2023-12-11,41243.83203125,43808.375,40234.578125,43792.01953125,40632672038,43779.69921875,43725.984375,41980.09765625,-5.792335792051162,-1.7538444789453322,42313.154368849064,40673.18507503654,66.89090767166857,1936.5650160394798,1817.9817923311466,40126.7046875,45682.28414414658,34571.125230853424,3.1254744137198998,1.5026863281115899,1,0.6005410283902511,1,1.0,41450.22265625
1350,2023-12-12,41450.22265625,42048.3046875,40667.5625,41238.734375,24779520132,41243.83203125,43779.69921875,44080.6484375,0.5004157345118276,-5.96730282899437,42140.56802632925,40747.18865419973,65.81850478516688,1761.6890839275657,1806.7232506504304,40327.598828125,45762.207776597985,34892.98987965202,0.6098422498236393,0.9758596816779851,1,0.6032846924929559,0,1.0,42890.7421875
1351,2023-12-13,42890.7421875,43429.78125,40676.8671875,41468.46484375,26797884674,41450.22265625,41243.83203125,43746.4453125,3.475299863154757,-1.956051786350499,42290.602858563405,40951.336609752136,69.57665686204786,1719.51503608856,1789.2816077380564,40607.6548828125,45959.74047333286,35255.569292292144,1.081452930938461,1.0741517968358976,1,0.713289498651826,0,1.0,43023.97265625
1352,2023-12-14,43023.97265625,43390.859375,41767.08984375,42884.26171875,25578530178,42890.7421875,41450.22265625,43292.6640625,0.31062756659134827,-0.6206395750146032,42437.27681810073,41148.73051894241,70.6820821628423,1677.5051495498774,1766.9263161004208,40872.839453125,46147.56775761407,35598.11114863593,0.9544981064425936,1.0374977133543943,1,0.7039093844221579,0,2.0,41929.7578125
1353,2023-12-15,41929.7578125,43087.82421875,41692.96875,43028.25,19639442462,43023.97265625,42890.7421875,44166.6015625,-2.543267802098337,-5.0645593522396055,42335.77301698059,41223.114070709795,62.50545617216665,1538.1867591757036,1721.1784047154774,41079.4876953125,46167.327652322696,35991.6477383023,0.7678096561972045,0.8193013544535469,1,0.5835590470977738,0,1.0,42240.1171875
1354,2023-12-16,42240.1171875,42664.9453125,41723.11328125,41937.7421875,14386729590,41929.7578125,43023.97265625,43725.984375,0.7401888090740938,-3.39813318954012,42316.641851084474,41319.9715104041,61.071834876024006,1436.2629931084666,1664.1953223940754,41317.5375,46134.39638577462,36500.67861422538,0.7325426685526649,0.6110302336650935,1,0.5957656960041541,0,1.0,41364.6640625
1355,2023-12-17,41364.6640625,42359.49609375,41274.54296875,42236.109375,16678702876,42240.1171875,41929.7578125,43779.69921875,-2.072563201266564,-5.516335651789239,42126.246293367585,41324.22794393705,55.392152095987434,1270.2038046727903,1585.3970188498186,41523.0623046875,45944.45897148452,37101.66563789047,1.1593116261525562,0.6929106027178282,1,0.4820873070067422,0,1.0,42623.5390625
1356,2023-12-18,42623.5390625,42720.296875,40530.2578125,41348.203125,25224642008,41364.6640625,42240.1171875,41243.83203125,3.0433584522719714,3.3452445209373627,42225.70484719407,41447.97185999066,52.65627706130332,1226.0482717995546,1513.5272694397659,41762.6849609375,45848.3089113629,37677.061010512094,1.512386316582045,1.1534243903742987,1,0.6053516074910501,0,1.0,42270.52734375
1357,2023-12-19,42270.52734375,43354.296875,41826.3359375,42641.51171875,23171001281,42623.5390625,41364.6640625,41450.22265625,-0.8282083715112631,1.9790115346372206,42234.66934650526,41526.31047749155,41.2674141583708,1149.3209420208077,1440.6860039559745,41983.28671875,45634.68629232364,38331.88714517636,0.9185859317111938,1.0707703521638958,1,0.5393329488066511,0,1.0,43652.25
1358,2023-12-20,43652.25,44275.5859375,42223.81640625,42261.30078125,27868908174,42270.52734375,42623.5390625,42890.7421875,3.2687613405284255,1.775459629891718,42518.18547720421,41728.78090820664,49.587286069595535,1186.3321526127256,1389.8152336873247,42280.2619140625,45396.077272072835,39164.44655605217,1.2027494123377498,1.2788264202658197,1,0.7201651780183804,0,1.0,43869.15234375
1359,2023-12-21,43869.15234375,44240.66796875,43330.05078125,43648.125,22452766169,43652.25,42270.52734375,43023.97265625,0.49688697318006625,1.9644389751098945,42788.37885051337,41932.62580682981,52.57940828865687,1219.1128361663577,1355.6747541831314,42539.28203125,45230.32905645294,39848.235006047056,0.8056564695256726,1.0518475233850497,1,0.7470916152793192,0,1.0,43997.90234375
